studio,bom_domestic_gross,bom_foreign_gross,title_clean,release_date_x,tn_production_budget,profit,roi,runtime_minutes,genres,averagerating,numvotes,genre_ids,original_language,popularity,vote_average,vote_count,release_year,roi_abs,bom_worldwide_gross
Uni.,226000000.0,0.0,The Fate Of The Furious,2017-04-14,250000000.0,984846267.0,3.939385068,136.0,"['Action', 'Crime', 'Thriller']",6.7,179774,"[28, 80, 53]",En,28.668,6.9,6335.0,2017,3.939385068,226000000.0
Uni.,264600000.0,770200000.0,Despicable Me 3,2017-06-30,75000000.0,959727750.0,12.79637,89.0,"['Adventure', 'Animation', 'Comedy']",6.3,92580,"[28, 16, 35, 10751, 12]",En,16.407,6.3,4106.0,2017,12.79637,1034800000.0
Sony,404500000.0,557600000.0,Jumanji: Welcome To The Jungle,2017-12-20,90000000.0,874496193.0,9.716624366666666,119.0,"['Action', 'Adventure', 'Comedy']",7.0,242735,"[28, 12, 35, 14]",En,20.395,6.7,7213.0,2017,9.716624366666666,962100000.0
Sony,404500000.0,557600000.0,Jumanji: Welcome To The Jungle,2017-12-20,90000000.0,874496193.0,9.716624366666666,119.0,"['Action', 'Adventure', 'Comedy']",7.0,242735,"[28, 12, 35, 14]",En,20.395,6.7,7213.0,2017,9.716624366666666,962100000.0
Sony,334200000.0,546000000.0,Spider-Man: Homecoming,2017-07-07,175000000.0,705166350.0,4.029522,133.0,"['Action', 'Adventure', 'Sci-Fi']",7.5,426302,"[28, 12, 878, 18]",En,46.775,7.4,11585.0,2017,4.029522,880200000.0
Bv,315100000.0,538900000.0,Thor: Ragnarok,2017-11-03,180000000.0,666980024.0,3.7054445777777776,130.0,"['Action', 'Adventure', 'Comedy']",7.9,482995,"[28, 12, 35, 14]",En,43.45,7.5,11380.0,2017,3.7054445777777776,854000000.0
Bv,315100000.0,538900000.0,Thor: Ragnarok,2017-11-03,180000000.0,666980024.0,3.7054445777777776,130.0,"['Action', 'Adventure', 'Comedy']",7.9,482995,"[28, 12, 35, 14]",En,43.45,7.5,11380.0,2017,3.7054445777777776,854000000.0
Wb,412600000.0,409300000.0,Wonder Woman,2017-06-02,150000000.0,671133378.0,4.47422252,141.0,"['Action', 'Adventure', 'Fantasy']",7.5,487527,"[28, 14]",En,2.841,5.9,34.0,2017,4.47422252,821900000.0
Wb,412600000.0,409300000.0,Wonder Woman,2017-06-02,150000000.0,671133378.0,4.47422252,141.0,"['Action', 'Adventure', 'Fantasy']",7.5,487527,"[12, 14, 10752, 10749]",En,31.618,7.3,12566.0,2017,4.47422252,821900000.0
Bv,209700000.0,597400000.0,Coco,2017-11-22,175000000.0,623008101.0,3.5600462914285713,105.0,"['Adventure', 'Animation', 'Comedy']",8.4,277194,"[16, 10751, 35, 12, 14]",En,25.961,8.2,8669.0,2017,3.5600462914285713,807100000.0
Bv,209700000.0,597400000.0,Coco,2017-11-22,175000000.0,623008101.0,3.5600462914285713,105.0,"['Adventure', 'Animation', 'Comedy']",8.4,277194,"[16, 10751, 35, 12, 14]",En,25.961,8.2,8669.0,2017,3.5600462914285713,807100000.0
Bv,172600000.0,622300000.0,Pirates Of The Caribbean: Dead Men Tell No Tales,2017-05-26,230000000.0,558241137.0,2.4271353782608696,129.0,"['Action', 'Adventure', 'Fantasy']",6.6,228592,"[12, 28, 14, 35]",En,28.101,6.6,6931.0,2017,2.4271353782608696,794900000.0
Wb (Nl),327500000.0,372900000.0,It,2017-09-08,35000000.0,662457969.0,18.927370542857144,135.0,"['Horror', 'Thriller']",7.4,359123,"[27, 53]",En,13.966,7.2,10931.0,2017,18.927370542857144,700400000.0
Wb (Nl),327500000.0,372900000.0,It,2017-09-08,35000000.0,662457969.0,18.927370542857144,135.0,"['Horror', 'Thriller']",7.4,359123,"[27, 53]",En,13.966,7.2,10931.0,2017,18.927370542857144,700400000.0
Wb,229000000.0,428900000.0,Justice League,2017-11-17,300000000.0,355945209.0,1.18648403,120.0,"['Action', 'Adventure', 'Fantasy']",6.5,329135,"[28, 12, 14, 878]",En,34.953,6.2,7510.0,2017,1.18648403,657900000.0
Wb,229000000.0,428900000.0,Justice League,2017-11-17,300000000.0,355945209.0,1.18648403,120.0,"['Action', 'Adventure', 'Fantasy']",6.5,329135,"[28, 12, 14, 878]",En,34.953,6.2,7510.0,2017,1.18648403,657900000.0
Par.,130199999.0,475300000.0,Transformers: The Last Knight,2017-06-21,217000000.0,385893340.0,1.7783103225806451,154.0,"['Action', 'Adventure', 'Sci-Fi']",5.2,119007,"[28, 878, 53, 12]",En,24.258,6.0,3255.0,2017,1.7783103225806451,605499999.0
Wb,168100000.0,398600000.0,Kong: Skull Island,2017-03-10,185000000.0,376072059.0,2.0328219405405403,118.0,"['Action', 'Adventure', 'Fantasy']",6.6,237720,"[28, 12, 14]",En,29.388,6.3,6054.0,2017,2.0328219405405403,566700000.0
Fox,175000000.0,353000000.0,The Boss Baby,2017-03-31,125000000.0,385878762.0,3.087030096,97.0,"['Adventure', 'Animation', 'Comedy']",6.3,93730,"[16, 35, 10751]",En,7.445,6.4,4314.0,2017,3.087030096,528000000.0
Wb,188000000.0,337200000.0,Dunkirk,2017-07-21,150000000.0,349837368.0,2.33224912,106.0,"['Action', 'Drama', 'History']",7.9,466580,"[10752, 28, 18]",En,24.358,7.4,9156.0,2017,2.33224912,525200000.0
Fox,146900000.0,343800000.0,War For The Planet Of The Apes,2017-07-14,152000000.0,337592267.0,2.2210017565789473,140.0,"['Action', 'Adventure', 'Drama']",7.5,201943,"[18, 878, 10752]",En,23.445,7.0,5235.0,2017,2.2210017565789473,490700000.0
Fox,174300000.0,260700000.0,The Greatest Showman,2017-12-20,84000000.0,302665550.0,3.6031613095238093,105.0,"['Biography', 'Drama', 'Musical']",7.6,199663,[18],En,22.009,8.0,5197.0,2017,3.6031613095238093,435000000.0
Fox,174300000.0,260700000.0,The Greatest Showman,2017-12-20,84000000.0,302665550.0,3.6031613095238093,105.0,"['Biography', 'Drama', 'Musical']",7.6,199663,[18],En,22.009,8.0,5197.0,2017,3.6031613095238093,435000000.0
Fox,100200000.0,310700000.0,Kingsman: The Golden Circle,2017-09-22,104000000.0,304803696.0,2.930804769230769,141.0,"['Action', 'Adventure', 'Comedy']",6.8,230797,"[28, 12, 35]",En,24.337,7.0,5531.0,2017,2.930804769230769,410900000.0
Bv,152900000.0,231000000.0,Cars 3,2017-06-16,175000000.0,208541369.0,1.1916649657142857,102.0,"['Adventure', 'Animation', 'Comedy']",6.8,59408,"[12, 16, 35, 10751]",En,18.427,6.7,2596.0,2017,1.1916649657142857,383900000.0
Uni.,114600000.0,267000000.0,Fifty Shades Darker,2017-02-10,55000000.0,326398492.0,5.934518036363636,118.0,"['Drama', 'Romance']",4.6,81706,"[18, 10749]",En,12.083,6.1,4489.0,2017,5.934518036363636,381600000.0
Uni.,45500000.0,289400000.0,The Great Wall,2017-02-17,150000000.0,184486852.0,1.2299123466666666,103.0,"['Action', 'Adventure', 'Fantasy']",6.0,111602,"[28, 12, 14]",En,19.144,5.8,2775.0,2017,1.2299123466666666,334900000.0
Sgem,26800000.0,285400000.0,Resident Evil: The Final Chapter,2017-01-27,40000000.0,274101190.0,6.85252975,107.0,"['Action', 'Horror', 'Sci-Fi']",5.6,74979,"[28, 27, 878]",En,0.844,5.9,1859.0,2017,6.85252975,312200000.0
Wb,175800000.0,136200000.0,The Lego Batman Movie,2017-02-10,80000000.0,230660018.0,2.883250225,104.0,"['Action', 'Animation', 'Comedy']",7.3,116433,"[28, 16, 35, 10751, 14]",En,19.352,7.2,2882.0,2017,2.883250225,312000000.0
Wb (Nl),102100000.0,204400000.0,Annabelle: Creation,2017-08-11,15000000.0,290384865.0,19.358991,109.0,"['Horror', 'Mystery', 'Thriller']",6.5,90402,"[27, 9648, 53]",En,21.245,6.5,3141.0,2017,19.358991,306500000.0
Lgf,132400000.0,173500000.0,Wonder,2017-11-17,20000000.0,284604712.0,14.2302356,113.0,"['Drama', 'Family']",8.0,111632,"[18, 10751]",En,20.101,8.2,3959.0,2017,14.2302356,305900000.0
Lgf,132400000.0,173500000.0,Wonder,2017-11-17,20000000.0,284604712.0,14.2302356,113.0,"['Drama', 'Family']",8.0,111632,"[18, 10751]",En,20.101,8.2,3959.0,2017,14.2302356,305900000.0
Fox,84400000.0,211700000.0,Ferdinand,2017-12-15,111000000.0,178847930.0,1.6112426126126127,108.0,"['Adventure', 'Animation', 'Comedy']",6.7,40229,"[16, 10751, 12, 35]",En,19.479,7.1,1425.0,2017,1.6112426126126127,296100000.0
Fox,84400000.0,211700000.0,Ferdinand,2017-12-15,111000000.0,178847930.0,1.6112426126126127,108.0,"['Adventure', 'Animation', 'Comedy']",6.7,40229,"[16, 10751, 12, 35]",En,19.479,7.1,1425.0,2017,1.6112426126126127,296100000.0
Uni.,138300000.0,140200000.0,Split,2017-01-20,5000000.0,273964806.0,54.7929612,117.0,"['Horror', 'Thriller']",7.3,358543,[18],En,0.906,5.3,2.0,2017,54.7929612,278500000.0
Uni.,138300000.0,140200000.0,Split,2017-01-20,5000000.0,273964806.0,54.7929612,117.0,"['Horror', 'Thriller']",7.3,358543,"[27, 53]",En,25.783,7.2,10375.0,2017,54.7929612,278500000.0
Uni.,138300000.0,140200000.0,Split,2017-01-20,5000000.0,273964806.0,54.7929612,117.0,"['Horror', 'Thriller']",7.3,358543,"[14, 18]",En,2.454,5.0,5.0,2017,54.7929612,278500000.0
Uni.,138300000.0,140200000.0,Split,2017-01-20,5000000.0,273964806.0,54.7929612,117.0,"['Horror', 'Thriller']",7.3,358543,"[35, 10749]",En,2.029,4.8,16.0,2017,54.7929612,278500000.0
Wb,92100000.0,167200000.0,Blade Runner 2049,2017-10-06,185000000.0,74357408.0,0.40193193513513514,164.0,"['Drama', 'Mystery', 'Sci-Fi']",8.0,376241,"[878, 28, 53]",En,48.571,7.4,6679.0,2017,0.40193193513513514,259300000.0
Wb,92100000.0,167200000.0,Blade Runner 2049,2017-10-06,185000000.0,74357408.0,0.40193193513513514,164.0,"['Drama', 'Mystery', 'Sci-Fi']",8.0,376241,"[878, 28, 53]",En,48.571,7.4,6679.0,2017,0.40193193513513514,259300000.0
Uni.,176000000.0,79400000.0,Get Out,2017-02-24,5000000.0,250367951.0,50.0735902,104.0,"['Horror', 'Mystery', 'Thriller']",7.7,400474,"[35, 16]",En,0.834,5.5,8.0,2017,50.0735902,255400000.0
Uni.,176000000.0,79400000.0,Get Out,2017-02-24,5000000.0,250367951.0,50.0735902,104.0,"['Horror', 'Mystery', 'Thriller']",7.7,400474,"[9648, 53, 27]",En,24.739,7.5,8760.0,2017,50.0735902,255400000.0
Grtindia,20200000.0,234000000.0,Baahubali 2: The Conclusion,2017-04-28,30000000.0,233502914.0,7.783430466666666,167.0,"['Action', 'Drama']",8.3,65656,"[28, 18]",Te,10.406,7.0,252.0,2017,7.783430466666666,254200000.0
Fox,74300000.0,166600000.0,Alien: Covenant,2017-05-19,97000000.0,141521247.0,1.4589819278350515,122.0,"['Horror', 'Sci-Fi', 'Thriller']",6.4,226920,"[27, 878, 53]",En,24.651,5.9,4971.0,2017,1.4589819278350515,240900000.0
Tris,107800000.0,119100000.0,Baby Driver,2017-06-28,34000000.0,194104185.0,5.708946617647059,113.0,"['Action', 'Crime', 'Drama']",7.6,363977,"[28, 80]",En,22.895,7.4,8034.0,2017,5.708946617647059,226900000.0
Stx,41200000.0,184700000.0,Valerian And The City Of A Thousand Planets,2017-07-21,180000000.0,35098356.0,0.19499086666666668,137.0,"['Action', 'Adventure', 'Fantasy']",6.5,139792,"[12, 878, 28]",En,24.003,6.6,4149.0,2017,0.19499086666666668,225900000.0
Wb,33700000.0,187900000.0,Geostorm,2017-10-20,100000000.0,120796009.0,1.20796009,109.0,"['Action', 'Sci-Fi', 'Thriller']",5.3,78287,"[28, 878, 53]",En,13.653,5.8,2246.0,2017,1.20796009,221600000.0
Wb,33700000.0,187900000.0,Geostorm,2017-10-20,100000000.0,120796009.0,1.20796009,109.0,"['Action', 'Sci-Fi', 'Thriller']",5.3,78287,"[28, 878, 53]",En,13.653,5.8,2246.0,2017,1.20796009,221600000.0
Sony,86100000.0,131699999.0,The Emoji Movie,2017-07-28,50000000.0,166562312.0,3.33124624,86.0,"['Adventure', 'Animation', 'Comedy']",3.2,47294,"[16, 10751, 35]",En,14.88,5.4,1447.0,2017,3.33124624,217799999.0
Sony,45000000.0,152200000.0,Smurfs: The Lost Village,2017-04-07,60000000.0,137578586.0,2.292976433333333,90.0,"['Adventure', 'Animation', 'Comedy']",6.0,15612,"[12, 16, 35, 10751]",En,15.663,6.2,736.0,2017,2.292976433333333,197200000.0
Foxs,63900000.0,131400000.0,The Shape Of Water,2017-12-01,19500000.0,176290794.0,9.040553538461538,123.0,"['Adventure', 'Drama', 'Fantasy']",7.3,308112,"[18, 14, 10749]",En,22.025,7.2,7224.0,2017,9.040553538461538,195300000.0
Foxs,63900000.0,131400000.0,The Shape Of Water,2017-12-01,19500000.0,176290794.0,9.040553538461538,123.0,"['Adventure', 'Drama', 'Fantasy']",7.3,308112,"[18, 14, 10749]",En,22.025,7.2,7224.0,2017,9.040553538461538,195300000.0
Uni.,104900000.0,80500000.0,Pitch Perfect 3,2017-12-22,45000000.0,140736412.0,3.1274758222222223,93.0,"['Comedy', 'Music']",5.8,45127,"[35, 10402]",En,14.89,6.5,1884.0,2017,3.1274758222222223,185400000.0
Uni.,104900000.0,80500000.0,Pitch Perfect 3,2017-12-22,45000000.0,140736412.0,3.1274758222222223,93.0,"['Comedy', 'Music']",5.8,45127,"[35, 10402]",En,14.89,6.5,1884.0,2017,3.1274758222222223,185400000.0
Fox,81900000.0,97900000.0,The Post,2017-12-22,50000000.0,129748880.0,2.5949776,116.0,"['Biography', 'Drama', 'History']",7.2,108017,"[18, 36]",En,15.551,7.0,2506.0,2017,2.5949776,179800000.0
Fox,81900000.0,97900000.0,The Post,2017-12-22,50000000.0,129748880.0,2.5949776,116.0,"['Biography', 'Drama', 'History']",7.2,108017,"[18, 36]",En,15.551,7.0,2506.0,2017,2.5949776,179800000.0
Par.,58100000.0,119800000.0,Baywatch,2017-05-25,60000000.0,115863783.0,1.93106305,116.0,"['Action', 'Comedy', 'Crime']",5.6,137528,"[28, 35]",En,14.429,6.1,4748.0,2017,1.93106305,177900000.0
Foxs,54500000.0,104700000.0,"Three Billboards Outside Ebbing, Missouri",2017-11-10,12000000.0,148191915.0,12.34932625,115.0,"['Crime', 'Drama']",8.2,344047,"[80, 18]",En,17.808,8.2,5432.0,2017,12.34932625,159200000.0
Foxs,54500000.0,104700000.0,"Three Billboards Outside Ebbing, Missouri",2017-11-10,12000000.0,148191915.0,12.34932625,115.0,"['Crime', 'Drama']",8.2,344047,"[80, 18]",En,17.808,8.2,5432.0,2017,12.34932625,159200000.0
Focus,56500000.0,94400000.0,Darkest Hour,2017-11-22,30000000.0,120807172.0,4.026905733333333,125.0,"['Biography', 'Drama', 'History']",7.4,136546,"[18, 36]",En,15.331,7.3,2715.0,2017,4.026905733333333,150900000.0
Focus,56500000.0,94400000.0,Darkest Hour,2017-11-22,30000000.0,120807172.0,4.026905733333333,125.0,"['Biography', 'Drama', 'History']",7.4,136546,"[18, 36]",En,15.331,7.3,2715.0,2017,4.026905733333333,150900000.0
Wb,39200000.0,109500000.0,King Arthur: Legend Of The Sword,2017-05-12,175000000.0,-35369664.0,-0.2021123657142857,126.0,"['Action', 'Adventure', 'Drama']",6.8,169054,"[28, 18, 14]",En,21.793,6.5,3305.0,2017,0.2021123657142857,148700000.0
Stx,34400000.0,111000000.0,The Foreigner,2017-10-13,35000000.0,105783360.0,3.0223817142857143,113.0,"['Action', 'Thriller']",7.0,81288,"[28, 53, 18]",En,14.616,6.7,1086.0,2017,3.0223817142857143,145400000.0
Stx,34400000.0,111000000.0,The Foreigner,2017-10-13,35000000.0,105783360.0,3.0223817142857143,113.0,"['Action', 'Thriller']",7.0,81288,"[28, 53, 18]",En,14.616,6.7,1086.0,2017,3.0223817142857143,145400000.0
Uni.,115200000.0,25400000.0,Girls Trip,2017-07-21,28000000.0,112886353.0,4.0316554642857145,122.0,"['Comedy', 'Drama']",6.2,29321,[35],En,8.589,6.8,968.0,2017,4.0316554642857145,140600000.0
Uni.,51300000.0,83500000.0,American Made,2017-09-29,50000000.0,85569212.0,1.71138424,115.0,"['Action', 'Biography', 'Comedy']",7.2,131043,"[28, 80]",En,16.748,6.7,2188.0,2017,1.71138424,134800000.0
Uni.,51300000.0,83500000.0,American Made,2017-09-29,50000000.0,85569212.0,1.71138424,115.0,"['Action', 'Biography', 'Comedy']",7.2,131043,"[28, 80]",En,16.748,6.7,2188.0,2017,1.71138424,134800000.0
Stx,72100000.0,58400000.0,A Bad Moms Christmas,2017-11-01,28000000.0,99710550.0,3.5610910714285713,104.0,"['Adventure', 'Comedy']",5.5,33056,[35],En,16.604,6.3,1044.0,2017,3.5610910714285713,130500000.0
Stx,72100000.0,58400000.0,A Bad Moms Christmas,2017-11-01,28000000.0,99710550.0,3.5610910714285713,104.0,"['Adventure', 'Comedy']",5.5,33056,[35],En,16.604,6.3,1044.0,2017,3.5610910714285713,130500000.0
Fox,73900000.0,51600000.0,Captain Underpants: The First Epic Movie,2017-06-02,38000000.0,88577874.0,2.3309966842105263,89.0,"['Action', 'Animation', 'Comedy']",6.2,21903,"[28, 16, 35, 10751]",En,18.31,6.0,587.0,2017,2.3309966842105263,125500000.0
Uni.,55700000.0,69800000.0,Happy Death Day,2017-10-13,5000000.0,120010260.0,24.002052,96.0,"['Horror', 'Mystery', 'Thriller']",6.5,87132,"[27, 9648, 53]",En,21.23,6.6,3211.0,2017,24.002052,125500000.0
Wb,59300000.0,63800000.0,The Lego Ninjago Movie,2017-09-22,70000000.0,52737201.0,0.7533885857142857,101.0,"['Action', 'Adventure', 'Animation']",6.0,18926,"[28, 16, 12, 10751]",En,14.607,6.3,424.0,2017,0.7533885857142857,123100000.0
Sony,50700000.0,62500000.0,The Dark Tower,2017-08-04,60000000.0,53461527.0,0.89102545,95.0,"['Action', 'Adventure', 'Fantasy']",5.7,107518,"[28, 14, 878, 37, 27]",En,15.517,5.6,2842.0,2017,0.89102545,113200000.0
Lgf,38100000.0,64900000.0,Jigsaw,2017-10-27,10000000.0,92445196.0,9.2445196,92.0,"['Crime', 'Horror', 'Mystery']",5.8,57184,"[80, 27, 9648, 53]",En,17.398,6.1,1887.0,2017,9.2445196,103000000.0
Focus,51700000.0,48300000.0,Atomic Blonde,2017-07-28,30000000.0,68345423.0,2.2781807666666665,115.0,"['Action', 'Mystery', 'Thriller']",6.7,150407,"[28, 9648, 53]",En,21.662,6.3,3645.0,2017,2.2781807666666665,100000000.0
Par.,27800000.0,55300000.0,Rings,2017-02-03,25000000.0,57917283.0,2.31669132,102.0,"['Drama', 'Horror', 'Mystery']",4.5,34151,[27],En,13.53,4.9,1785.0,2017,2.31669132,83100000.0
Sgem,30400000.0,50700000.0,Underworld: Blood Wars,2017-01-06,35000000.0,46209222.0,1.3202634857142856,91.0,"['Action', 'Adventure', 'Fantasy']",5.8,62942,"[28, 14, 27, 18]",En,18.976,5.5,2318.0,2017,1.3202634857142856,81100000.0
A24,49000000.0,30000000.0,Lady Bird,2017-11-03,10000000.0,68610769.0,6.8610769,94.0,"['Comedy', 'Drama']",7.4,177677,"[35, 18]",En,15.974,7.3,3866.0,2017,6.8610769,79000000.0
A24,49000000.0,30000000.0,Lady Bird,2017-11-03,10000000.0,68610769.0,6.8610769,94.0,"['Comedy', 'Drama']",7.4,177677,"[35, 18]",En,15.974,7.3,3866.0,2017,6.8610769,79000000.0
Lgf,36200000.0,31000000.0,American Assassin,2017-09-15,63000000.0,5310140.0,0.0842879365079365,112.0,"['Action', 'Thriller']",6.2,57793,"[28, 53]",En,15.434,6.3,1596.0,2017,0.0842879365079365,67200000.0
Orf,28400000.0,36800000.0,The Nut Job 2: Nutty By Nature,2017-08-11,40000000.0,17438389.0,0.435959725,91.0,"['Adventure', 'Animation', 'Comedy']",5.5,4820,"[10751, 16, 12, 35]",En,8.975,5.7,227.0,2017,0.435959725,65200000.0
Par.,33400000.0,31100000.0,Monster Trucks,2017-01-13,125000000.0,-63357202.0,-0.506857616,104.0,"['Action', 'Adventure', 'Comedy']",5.7,13525,"[28, 35, 878]",En,8.827,5.9,414.0,2017,0.506857616,64500000.0
Sony,40900000.0,22000000.0,The Star,2017-11-17,20000000.0,42758010.0,2.1379005,86.0,"['Adventure', 'Animation', 'Comedy']",6.1,5159,"[35, 12, 10751, 14, 16]",En,14.53,5.4,233.0,2017,2.1379005,62900000.0
Pnt,32100000.0,29700000.0,How To Be A Latin Lover,2017-04-28,10000000.0,52556228.0,5.2556228,115.0,"['Comedy', 'Drama']",5.9,11747,[35],En,11.0,6.3,197.0,2017,5.2556228,61800000.0
Wb,34100000.0,27500000.0,"Everything, Everything",2017-05-19,10000000.0,51603136.0,5.1603136,96.0,"['Drama', 'Romance']",6.4,26811,"[18, 10749]",En,13.998,7.2,2447.0,2017,5.1603136,61600000.0
Fox,45900000.0,15000000.0,Snatched,2017-05-12,42000000.0,15852177.0,0.37743278571428573,90.0,"['Action', 'Adventure', 'Comedy']",4.5,29997,[35],En,0.725,3.5,2.0,2017,0.37743278571428573,60900000.0
Fox,45900000.0,15000000.0,Snatched,2017-05-12,42000000.0,15852177.0,0.37743278571428573,90.0,"['Action', 'Adventure', 'Comedy']",4.5,29997,"[28, 35]",En,10.92,5.3,495.0,2017,0.37743278571428573,60900000.0
Lgf,42900000.0,13500000.0,The Big Sick,2017-06-23,5000000.0,48972860.0,9.794572,120.0,"['Comedy', 'Drama', 'Romance']",7.6,104008,"[35, 18, 10749]",En,12.322,7.4,1302.0,2017,9.794572,56400000.0
Par.,24400000.0,30600000.0,Downsizing,2017-12-22,68000000.0,-13537029.0,-0.19907395588235294,135.0,"['Drama', 'Sci-Fi']",5.7,74815,"[35, 18, 878]",En,10.682,5.1,1887.0,2017,0.19907395588235294,55000000.0
Par.,24400000.0,30600000.0,Downsizing,2017-12-22,68000000.0,-13537029.0,-0.19907395588235294,135.0,"['Drama', 'Sci-Fi']",5.7,74815,"[35, 18, 878]",En,10.682,5.1,1887.0,2017,0.19907395588235294,55000000.0
Neon,30000000.0,23900000.0,"I, Tonya",2017-12-08,11000000.0,42797409.0,3.8906735454545456,120.0,"['Biography', 'Comedy', 'Drama']",7.5,141668,[18],En,15.407,7.5,2904.0,2017,3.8906735454545456,53900000.0
Neon,30000000.0,23900000.0,"I, Tonya",2017-12-08,11000000.0,42797409.0,3.8906735454545456,120.0,"['Biography', 'Comedy', 'Drama']",7.5,141668,[18],En,15.407,7.5,2904.0,2017,3.8906735454545456,53900000.0
Bst,27800000.0,20700000.0,Logan Lucky,2017-08-18,29000000.0,15264271.0,0.5263541724137931,118.0,"['Comedy', 'Crime', 'Drama']",7.0,105966,"[28, 35, 80, 18]",En,15.743,6.7,1627.0,2017,0.5263541724137931,48500000.0
Sony,22100000.0,25200000.0,Rough Night,2017-06-16,20000000.0,26844357.0,1.34221785,101.0,"['Comedy', 'Crime', 'Thriller']",5.2,39447,"[18, 35]",En,14.338,5.6,1096.0,2017,1.34221785,47300000.0
Lg/S,44900000.0,0.0,All Eyez On Me,2017-06-16,45000000.0,9876855.0,0.21948566666666666,139.0,"['Biography', 'Drama', 'Music']",5.8,18541,"[18, 10402]",En,7.249,6.4,695.0,2017,0.21948566666666666,44900000.0
Par.,17800000.0,26700000.0,Mother!,2017-09-15,30000000.0,12531076.0,0.41770253333333335,121.0,"['Drama', 'Horror', 'Mystery']",6.6,156813,"[18, 27, 9648]",En,15.227,7.0,3458.0,2017,0.41770253333333335,44500000.0
Uni.,6700000.0,36400000.0,The Snowman,2017-10-20,35000000.0,8226146.0,0.23503274285714285,119.0,"['Crime', 'Drama', 'Mystery']",5.1,47890,"[18, 80, 53, 27]",En,14.581,5.1,1225.0,2017,0.23503274285714285,43100000.0
Foxs,24800000.0,18200000.0,Gifted,2017-04-07,7000000.0,29964656.0,4.280665142857143,101.0,['Drama'],7.6,82426,"[18, 10751, 35]",En,16.745,7.9,2035.0,2017,4.280665142857143,43000000.0
Wb (Nl),32200000.0,8900000.0,Fist Fight,2017-02-17,25000000.0,15286416.0,0.61145664,91.0,['Comedy'],5.6,35136,[35],En,9.808,6.0,708.0,2017,0.61145664,41100000.0
Fox,20700000.0,19400000.0,Diary Of A Wimpy Kid: The Long Haul,2017-05-19,22000000.0,13609577.0,0.6186171363636364,91.0,"['Comedy', 'Family']",4.4,5635,"[35, 10751]",En,10.839,5.6,193.0,2017,0.6186171363636364,40100000.0
Wb (Nl),25600000.0,8600000.0,The House,2017-06-30,40000000.0,-8807575.0,-0.220189375,88.0,"['Comedy', 'Crime']",5.6,33365,[35],En,9.62,5.7,474.0,2017,0.220189375,34200000.0
A24,21100000.0,8700000.0,The Disaster Artist,2017-12-01,10000000.0,18717667.0,1.8717667,104.0,"['Biography', 'Comedy', 'Drama']",7.4,111737,"[35, 18]",En,13.27,7.2,1895.0,2017,1.8717667,29800000.0
A24,21100000.0,8700000.0,The Disaster Artist,2017-12-01,10000000.0,18717667.0,1.8717667,104.0,"['Biography', 'Comedy', 'Drama']",7.4,111737,"[35, 18]",En,13.27,7.2,1895.0,2017,1.8717667,29800000.0
Orf,27000000.0,0.0,Home Again,2017-09-08,15000000.0,22336874.0,1.4891249333333334,97.0,"['Comedy', 'Drama', 'Romance']",5.8,22614,"[35, 18, 10749]",En,10.478,5.9,659.0,2017,1.4891249333333334,27000000.0
Wb,18600000.0,8199999.0,Chips,2017-03-24,25000000.0,-1809708.0,-0.07238832,100.0,"['Action', 'Comedy', 'Crime']",6.0,37029,"[28, 35, 80]",En,13.744,6.0,657.0,2017,0.07238832,26799999.0
Stx,22400000.0,4300000.0,The Bye Bye Man,2017-01-13,7400000.0,23787727.0,3.214557702702703,96.0,"['Drama', 'Fantasy', 'Horror']",4.3,17743,"[27, 53]",En,9.847,5.1,678.0,2017,3.214557702702703,26700000.0
Sony,18300000.0,7400000.0,Only The Brave,2017-10-20,38000000.0,-13444823.0,-0.3538111315789474,134.0,"['Action', 'Biography', 'Drama']",7.7,45482,[18],En,14.163,7.0,603.0,2017,0.3538111315789474,25700000.0
Wb,17500000.0,8100000.0,Father Figures,2017-12-22,25000000.0,-3961559.0,-0.15846236,113.0,"['Adventure', 'Comedy', 'Drama']",5.5,14373,[35],En,12.45,5.8,277.0,2017,0.15846236,25600000.0
